Fecha,Area_Sanitaria,Personas_Infectadas 
2021-05-25,"A.S. PONTEVEDRA E O SALNÉS","26"
2021-05-25,"A.S. SANTIAGO E BARBANZA","34"
2021-05-25,"A.S. VIGO","35"
2021-05-25,"GALICIA","139"
2021-05-26,"A.S. A CORUÑA E CEE","8"
2021-05-26,"A.S. FERROL","9"
2021-05-26,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-05-26,"A.S. OURENSE, VERÍN E O BARCO","9"
2021-05-26,"A.S. PONTEVEDRA E O SALNÉS","19"
2021-05-26,"A.S. SANTIAGO E BARBANZA","20"
2021-05-26,"A.S. VIGO","42"
2021-05-26,"GALICIA","120"
2021-05-27,"A.S. A CORUÑA E CEE","8"
2021-05-27,"A.S. FERROL","6"
2021-05-27,"A.S. LUGO, A MARIÑA E MONFORTE","20"
2021-05-27,"A.S. OURENSE, VERÍN E O BARCO","16"
2021-05-27,"A.S. PONTEVEDRA E O SALNÉS","12"
2021-05-27,"A.S. SANTIAGO E BARBANZA","23"
2021-05-27,"A.S. VIGO","43"
2021-05-27,"GALICIA","128"
2021-05-28,"A.S. A CORUÑA E CEE","13"
2021-05-28,"A.S. FERROL","11"
2021-05-28,"A.S. LUGO, A MARIÑA E MONFORTE","9"
2021-05-28,"A.S. OURENSE, VERÍN E O BARCO","12"
2021-05-28,"A.S. PONTEVEDRA E O SALNÉS","21"
2021-05-28,"A.S. SANTIAGO E BARBANZA","18"
2021-05-28,"A.S. VIGO","39"
2021-05-28,"GALICIA","123"
2021-05-29,"A.S. A CORUÑA E CEE","24"
2021-05-29,"A.S. FERROL","7"
2021-05-29,"A.S. LUGO, A MARIÑA E MONFORTE","20"
2021-05-29,"A.S. OURENSE, VERÍN E O BARCO","4"
2021-05-29,"A.S. PONTEVEDRA E O SALNÉS","6"
2021-05-29,"A.S. SANTIAGO E BARBANZA","17"
2021-05-29,"A.S. VIGO","28"
2021-05-29,"GALICIA","106"
2021-05-30,"A.S. A CORUÑA E CEE","11"
2021-05-30,"A.S. FERROL","3"
2021-05-30,"A.S. LUGO, A MARIÑA E MONFORTE","17"
2021-05-30,"A.S. OURENSE, VERÍN E O BARCO","11"
2021-05-30,"A.S. PONTEVEDRA E O SALNÉS","9"
2021-05-30,"A.S. SANTIAGO E BARBANZA","12"
2021-05-30,"A.S. VIGO","18"
2021-05-30,"GALICIA","81"
2021-05-31,"A.S. A CORUÑA E CEE","10"
2021-05-31,"A.S. FERROL","5"
2021-05-31,"A.S. LUGO, A MARIÑA E MONFORTE","17"
2021-05-31,"A.S. OURENSE, VERÍN E O BARCO","8"
2021-05-31,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-05-31,"A.S. SANTIAGO E BARBANZA","14"
2021-05-31,"A.S. VIGO","18"
2021-05-31,"GALICIA","77"
2021-06-01,"A.S. A CORUÑA E CEE","24"
2021-06-01,"A.S. FERROL","16"
2021-06-01,"A.S. LUGO, A MARIÑA E MONFORTE","15"
2021-06-01,"A.S. OURENSE, VERÍN E O BARCO","11"
2021-06-01,"A.S. PONTEVEDRA E O SALNÉS","6"
2021-06-01,"A.S. SANTIAGO E BARBANZA","16"
2021-06-01,"A.S. VIGO","15"
2021-06-01,"GALICIA","103"
2021-06-02,"A.S. A CORUÑA E CEE","11"
2021-06-02,"A.S. FERROL","9"
2021-06-02,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-06-02,"A.S. OURENSE, VERÍN E O BARCO","9"
2021-06-02,"A.S. PONTEVEDRA E O SALNÉS","16"
2021-06-02,"A.S. SANTIAGO E BARBANZA","8"
2021-06-02,"A.S. VIGO","17"
2021-06-02,"GALICIA","83"
2021-06-03,"A.S. A CORUÑA E CEE","31"
2021-06-03,"A.S. FERROL","3"
2021-06-03,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-06-03,"A.S. OURENSE, VERÍN E O BARCO","15"
2021-06-03,"A.S. PONTEVEDRA E O SALNÉS","9"
2021-06-03,"A.S. SANTIAGO E BARBANZA","14"
2021-06-03,"A.S. VIGO","27"
2021-06-03,"GALICIA","112"
2021-06-04,"A.S. A CORUÑA E CEE","19"
2021-06-04,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-06-04,"A.S. OURENSE, VERÍN E O BARCO","9"
2021-06-04,"A.S. PONTEVEDRA E O SALNÉS","11"
2021-06-04,"A.S. SANTIAGO E BARBANZA","9"
2021-06-04,"A.S. VIGO","19"
2021-06-04,"GALICIA","80"
2021-06-05,"A.S. A CORUÑA E CEE","17"
2021-06-05,"A.S. FERROL","3"
2021-06-05,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-06-05,"A.S. OURENSE, VERÍN E O BARCO","13"
2021-06-05,"A.S. PONTEVEDRA E O SALNÉS","3"
2021-06-05,"A.S. SANTIAGO E BARBANZA","15"
2021-06-05,"A.S. VIGO","10"
2021-06-05,"GALICIA","74"
2021-06-06,"A.S. A CORUÑA E CEE","18"
2021-06-06,"A.S. FERROL","6"
2021-06-06,"A.S. LUGO, A MARIÑA E MONFORTE","7"
2021-06-06,"A.S. OURENSE, VERÍN E O BARCO","9"
2021-06-06,"A.S. PONTEVEDRA E O SALNÉS","9"
2021-06-06,"A.S. SANTIAGO E BARBANZA","4"
2021-06-06,"A.S. VIGO","17"
2021-06-06,"GALICIA","70"
2021-06-07,"A.S. A CORUÑA E CEE","26"
2021-06-07,"A.S. FERROL","5"
2021-06-07,"A.S. LUGO, A MARIÑA E MONFORTE","7"
2021-06-07,"A.S. OURENSE, VERÍN E O BARCO","9"
2021-06-07,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-06-07,"A.S. SANTIAGO E BARBANZA","6"
2021-06-07,"A.S. VIGO","12"
2021-06-07,"GALICIA","70"
2021-06-08,"A.S. A CORUÑA E CEE","21"
2021-06-08,"A.S. FERROL","8"
2021-06-08,"A.S. LUGO, A MARIÑA E MONFORTE","6"
2021-06-08,"A.S. OURENSE, VERÍN E O BARCO","11"
2021-06-08,"A.S. PONTEVEDRA E O SALNÉS","8"
2021-06-08,"A.S. SANTIAGO E BARBANZA","7"
2021-06-08,"A.S. VIGO","21"
2021-06-08,"GALICIA","82"
2021-06-09,"A.S. A CORUÑA E CEE","27"
2021-06-09,"A.S. FERROL","12"
2021-06-09,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-06-09,"A.S. OURENSE, VERÍN E O BARCO","7"
2021-06-09,"A.S. PONTEVEDRA E O SALNÉS","12"
2021-06-09,"A.S. SANTIAGO E BARBANZA","3"
2021-06-09,"A.S. VIGO","10"
2021-06-09,"GALICIA","84"
2021-06-10,"A.S. A CORUÑA E CEE","43"
2021-06-10,"A.S. FERROL","6"
2021-06-10,"A.S. LUGO, A MARIÑA E MONFORTE","16"
2021-06-10,"A.S. OURENSE, VERÍN E O BARCO","3"
2021-06-10,"A.S. PONTEVEDRA E O SALNÉS","1"
2021-06-10,"A.S. SANTIAGO E BARBANZA","10"
2021-06-10,"A.S. VIGO","20"
2021-06-10,"GALICIA","99"
2021-06-11,"A.S. A CORUÑA E CEE","24"
2021-06-11,"A.S. FERROL","4"
2021-06-11,"A.S. LUGO, A MARIÑA E MONFORTE","15"
2021-06-11,"A.S. OURENSE, VERÍN E O BARCO","15"
2021-06-11,"A.S. PONTEVEDRA E O SALNÉS","4"
2021-06-11,"A.S. SANTIAGO E BARBANZA","3"
2021-06-11,"A.S. VIGO","16"
2021-06-11,"GALICIA","81"
2021-06-12,"A.S. A CORUÑA E CEE","28"
2021-06-12,"A.S. FERROL","4"
2021-06-12,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-06-12,"A.S. OURENSE, VERÍN E O BARCO","7"
2021-06-12,"A.S. PONTEVEDRA E O SALNÉS","4"
2021-06-12,"A.S. SANTIAGO E BARBANZA","8"
2021-06-12,"A.S. VIGO","8"
2021-06-12,"GALICIA","72"
2021-06-13,"A.S. A CORUÑA E CEE","23"
2021-06-13,"A.S. FERROL","4"
2021-06-13,"A.S. LUGO, A MARIÑA E MONFORTE","5"
2021-06-13,"A.S. OURENSE, VERÍN E O BARCO","7"
2021-06-13,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-06-13,"A.S. SANTIAGO E BARBANZA","3"
2021-06-13,"A.S. VIGO","8"
2021-06-13,"GALICIA","55"
2021-06-14,"A.S. A CORUÑA E CEE","27"
2021-06-14,"A.S. FERROL","3"
2021-06-14,"A.S. LUGO, A MARIÑA E MONFORTE","5"
2021-06-14,"A.S. OURENSE, VERÍN E O BARCO","13"
2021-06-14,"A.S. PONTEVEDRA E O SALNÉS","7"
2021-06-14,"A.S. SANTIAGO E BARBANZA","3"
2021-06-14,"A.S. VIGO","4"
2021-06-14,"GALICIA","62"
2021-06-15,"A.S. A CORUÑA E CEE","31"
2021-06-15,"A.S. FERROL","9"
2021-06-15,"A.S. LUGO, A MARIÑA E MONFORTE","8"
2021-06-15,"A.S. OURENSE, VERÍN E O BARCO","13"
2021-06-15,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-06-15,"A.S. SANTIAGO E BARBANZA","7"
2021-06-15,"A.S. VIGO","11"
2021-06-15,"GALICIA","84"
2021-06-16,"A.S. A CORUÑA E CEE","32"
2021-06-16,"A.S. FERROL","6"
2021-06-16,"A.S. LUGO, A MARIÑA E MONFORTE","24"
2021-06-16,"A.S. OURENSE, VERÍN E O BARCO","16"
2021-06-16,"A.S. PONTEVEDRA E O SALNÉS","9"
2021-06-16,"A.S. SANTIAGO E BARBANZA","10"
2021-06-16,"A.S. VIGO","8"
2021-06-16,"GALICIA","105"
2021-06-17,"A.S. A CORUÑA E CEE","29"
2021-06-17,"A.S. FERROL","17"
2021-06-17,"A.S. LUGO, A MARIÑA E MONFORTE","7"
2021-06-17,"A.S. OURENSE, VERÍN E O BARCO","7"
2021-06-17,"A.S. PONTEVEDRA E O SALNÉS","11"
2021-06-17,"A.S. SANTIAGO E BARBANZA","7"
2021-06-17,"A.S. VIGO","12"
2021-06-17,"GALICIA","90"
2021-06-18,"A.S. A CORUÑA E CEE","41"
2021-06-18,"A.S. LUGO, A MARIÑA E MONFORTE","9"
2021-06-18,"A.S. OURENSE, VERÍN E O BARCO","11"
2021-06-18,"A.S. PONTEVEDRA E O SALNÉS","9"
2021-06-18,"A.S. SANTIAGO E BARBANZA","7"
2021-06-18,"A.S. VIGO","9"
2021-06-18,"GALICIA","86"
2021-06-19,"A.S. A CORUÑA E CEE","29"
2021-06-19,"A.S. FERROL","3"
2021-06-19,"A.S. LUGO, A MARIÑA E MONFORTE","9"
2021-06-19,"A.S. OURENSE, VERÍN E O BARCO","4"
2021-06-19,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-06-19,"A.S. SANTIAGO E BARBANZA","7"
2021-06-19,"A.S. VIGO","5"
2021-06-19,"GALICIA","62"
2021-06-20,"A.S. A CORUÑA E CEE","26"
2021-06-20,"A.S. FERROL","1"
2021-06-20,"A.S. LUGO, A MARIÑA E MONFORTE","12"
2021-06-20,"A.S. OURENSE, VERÍN E O BARCO","8"
2021-06-20,"A.S. PONTEVEDRA E O SALNÉS","8"
2021-06-20,"A.S. SANTIAGO E BARBANZA","6"
2021-06-20,"A.S. VIGO","8"
2021-06-20,"GALICIA","69"
2021-06-21,"A.S. A CORUÑA E CEE","34"
2021-06-21,"A.S. FERROL","1"
2021-06-21,"A.S. LUGO, A MARIÑA E MONFORTE","12"
2021-06-21,"A.S. OURENSE, VERÍN E O BARCO","7"
2021-06-21,"A.S. PONTEVEDRA E O SALNÉS","7"
2021-06-21,"A.S. SANTIAGO E BARBANZA","5"
2021-06-21,"A.S. VIGO","10"
2021-06-21,"GALICIA","76"
2021-06-22,"A.S. A CORUÑA E CEE","35"
2021-06-22,"A.S. LUGO, A MARIÑA E MONFORTE","9"
2021-06-22,"A.S. OURENSE, VERÍN E O BARCO","7"
2021-06-22,"A.S. PONTEVEDRA E O SALNÉS","15"
2021-06-22,"A.S. SANTIAGO E BARBANZA","12"
2021-06-22,"A.S. VIGO","20"
2021-06-22,"GALICIA","98"
2021-06-23,"A.S. A CORUÑA E CEE","23"
2021-06-23,"A.S. LUGO, A MARIÑA E MONFORTE","17"
2021-06-23,"A.S. OURENSE, VERÍN E O BARCO","22"
2021-06-23,"A.S. PONTEVEDRA E O SALNÉS","23"
2021-06-23,"A.S. SANTIAGO E BARBANZA","14"
2021-06-23,"A.S. VIGO","24"
2021-06-23,"GALICIA","123"
2021-06-24,"A.S. A CORUÑA E CEE","24"
2021-06-24,"A.S. FERROL","3"
2021-06-24,"A.S. LUGO, A MARIÑA E MONFORTE","38"
2021-06-24,"A.S. OURENSE, VERÍN E O BARCO","10"
2021-06-24,"A.S. PONTEVEDRA E O SALNÉS","42"
2021-06-24,"A.S. SANTIAGO E BARBANZA","21"
2021-06-24,"A.S. VIGO","19"
2021-06-24,"GALICIA","157"
2021-06-25,"A.S. A CORUÑA E CEE","28"
2021-06-25,"A.S. FERROL","4"
2021-06-25,"A.S. LUGO, A MARIÑA E MONFORTE","12"
2021-06-25,"A.S. OURENSE, VERÍN E O BARCO","15"
2021-06-25,"A.S. PONTEVEDRA E O SALNÉS","32"
2021-06-25,"A.S. SANTIAGO E BARBANZA","20"
2021-06-25,"A.S. VIGO","26"
2021-06-25,"GALICIA","137"
2021-06-26,"A.S. A CORUÑA E CEE","34"
2021-06-26,"A.S. FERROL","7"
2021-06-26,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-06-26,"A.S. OURENSE, VERÍN E O BARCO","14"
2021-06-26,"A.S. PONTEVEDRA E O SALNÉS","26"
2021-06-26,"A.S. SANTIAGO E BARBANZA","12"
2021-06-26,"A.S. VIGO","17"
2021-06-26,"GALICIA","123"
2021-06-27,"A.S. A CORUÑA E CEE","29"
2021-06-27,"A.S. FERROL","4"
2021-06-27,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-06-27,"A.S. OURENSE, VERÍN E O BARCO","10"
2021-06-27,"A.S. PONTEVEDRA E O SALNÉS","20"
2021-06-27,"A.S. SANTIAGO E BARBANZA","11"
2021-06-27,"A.S. VIGO","36"
2021-06-27,"GALICIA","123"
2021-06-28,"A.S. A CORUÑA E CEE","38"
2021-06-28,"A.S. FERROL","6"
2021-06-28,"A.S. LUGO, A MARIÑA E MONFORTE","17"
2021-06-28,"A.S. OURENSE, VERÍN E O BARCO","8"
2021-06-28,"A.S. PONTEVEDRA E O SALNÉS","17"
2021-06-28,"A.S. SANTIAGO E BARBANZA","10"
2021-06-28,"A.S. VIGO","46"
2021-06-28,"GALICIA","142"
2021-06-29,"A.S. A CORUÑA E CEE","54"
2021-06-29,"A.S. FERROL","7"
2021-06-29,"A.S. LUGO, A MARIÑA E MONFORTE","14"
2021-06-29,"A.S. OURENSE, VERÍN E O BARCO","24"
2021-06-29,"A.S. PONTEVEDRA E O SALNÉS","51"
2021-06-29,"A.S. SANTIAGO E BARBANZA","22"
2021-06-29,"A.S. VIGO","29"
2021-06-29,"GALICIA","201"
2021-06-30,"A.S. A CORUÑA E CEE","43"
2021-06-30,"A.S. FERROL","19"
2021-06-30,"A.S. LUGO, A MARIÑA E MONFORTE","33"
2021-06-30,"A.S. OURENSE, VERÍN E O BARCO","46"
2021-06-30,"A.S. PONTEVEDRA E O SALNÉS","50"
2021-06-30,"A.S. SANTIAGO E BARBANZA","19"
2021-06-30,"A.S. VIGO","29"
2021-06-30,"GALICIA","239"
2021-07-01,"A.S. A CORUÑA E CEE","63"
2021-07-01,"A.S. FERROL","6"
2021-07-01,"A.S. LUGO, A MARIÑA E MONFORTE","19"
2021-07-01,"A.S. OURENSE, VERÍN E O BARCO","48"
2021-07-01,"A.S. PONTEVEDRA E O SALNÉS","65"
2021-07-01,"A.S. SANTIAGO E BARBANZA","13"
2021-07-01,"A.S. VIGO","44"
2021-07-01,"GALICIA","258"
2021-07-02,"A.S. A CORUÑA E CEE","50"
2021-07-02,"A.S. FERROL","13"
2021-07-02,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-07-02,"A.S. OURENSE, VERÍN E O BARCO","25"
2021-07-02,"A.S. PONTEVEDRA E O SALNÉS","71"
2021-07-02,"A.S. SANTIAGO E BARBANZA","29"
2021-07-02,"A.S. VIGO","39"
2021-07-02,"GALICIA","240"
2021-07-03,"A.S. A CORUÑA E CEE","57"
2021-07-03,"A.S. FERROL","6"
2021-07-03,"A.S. LUGO, A MARIÑA E MONFORTE","32"
2021-07-03,"A.S. OURENSE, VERÍN E O BARCO","36"
2021-07-03,"A.S. PONTEVEDRA E O SALNÉS","52"
2021-07-03,"A.S. SANTIAGO E BARBANZA","21"
2021-07-03,"A.S. VIGO","43"
2021-07-03,"GALICIA","247"
2021-07-04,"A.S. A CORUÑA E CEE","30"
2021-07-04,"A.S. FERROL","11"
2021-07-04,"A.S. LUGO, A MARIÑA E MONFORTE","21"
2021-07-04,"A.S. OURENSE, VERÍN E O BARCO","31"
2021-07-04,"A.S. PONTEVEDRA E O SALNÉS","42"
2021-07-04,"A.S. SANTIAGO E BARBANZA","24"
2021-07-04,"A.S. VIGO","64"
2021-07-04,"GALICIA","223"
2021-07-05,"A.S. A CORUÑA E CEE","45"
2021-07-05,"A.S. FERROL","9"
2021-07-05,"A.S. LUGO, A MARIÑA E MONFORTE","28"
2021-07-05,"A.S. OURENSE, VERÍN E O BARCO","37"
2021-07-05,"A.S. PONTEVEDRA E O SALNÉS","39"
2021-07-05,"A.S. SANTIAGO E BARBANZA","19"
2021-07-05,"A.S. VIGO","51"
2021-07-05,"GALICIA","228"
2021-07-06,"A.S. A CORUÑA E CEE","72"
2021-07-06,"A.S. FERROL","11"
2021-07-06,"A.S. LUGO, A MARIÑA E MONFORTE","53"
2021-07-06,"A.S. OURENSE, VERÍN E O BARCO","84"
2021-07-06,"A.S. PONTEVEDRA E O SALNÉS","44"
2021-07-06,"A.S. SANTIAGO E BARBANZA","40"
2021-07-06,"A.S. VIGO","106"
2021-07-06,"GALICIA","410"
2021-07-07,"A.S. A CORUÑA E CEE","78"
2021-07-07,"A.S. FERROL","18"
2021-07-07,"A.S. LUGO, A MARIÑA E MONFORTE","59"
2021-07-07,"A.S. OURENSE, VERÍN E O BARCO","112"
2021-07-07,"A.S. PONTEVEDRA E O SALNÉS","73"
2021-07-07,"A.S. SANTIAGO E BARBANZA","64"
2021-07-07,"A.S. VIGO","85"
2021-07-07,"GALICIA","489"
2021-07-08,"A.S. A CORUÑA E CEE","73"
2021-07-08,"A.S. FERROL","24"
2021-07-08,"A.S. LUGO, A MARIÑA E MONFORTE","54"
2021-07-08,"A.S. OURENSE, VERÍN E O BARCO","147"
2021-07-08,"A.S. PONTEVEDRA E O SALNÉS","69"
2021-07-08,"A.S. SANTIAGO E BARBANZA","84"
2021-07-08,"A.S. VIGO","103"
2021-07-08,"GALICIA","554"
2021-07-09,"A.S. A CORUÑA E CEE","97"
2021-07-09,"A.S. FERROL","25"
2021-07-09,"A.S. LUGO, A MARIÑA E MONFORTE","42"
2021-07-09,"A.S. OURENSE, VERÍN E O BARCO","112"
2021-07-09,"A.S. PONTEVEDRA E O SALNÉS","94"
2021-07-09,"A.S. SANTIAGO E BARBANZA","70"
2021-07-09,"A.S. VIGO","180"
2021-07-09,"GALICIA","620"
2021-07-10,"A.S. A CORUÑA E CEE","90"
2021-07-10,"A.S. FERROL","17"
2021-07-10,"A.S. LUGO, A MARIÑA E MONFORTE","53"
2021-07-10,"A.S. OURENSE, VERÍN E O BARCO","165"
2021-07-10,"A.S. PONTEVEDRA E O SALNÉS","90"
2021-07-10,"A.S. SANTIAGO E BARBANZA","61"
2021-07-10,"A.S. VIGO","106"
2021-07-10,"GALICIA","582"
2021-07-11,"A.S. A CORUÑA E CEE","98"
2021-07-11,"A.S. FERROL","22"
2021-07-11,"A.S. LUGO, A MARIÑA E MONFORTE","21"
2021-07-11,"A.S. OURENSE, VERÍN E O BARCO","107"
2021-07-11,"A.S. PONTEVEDRA E O SALNÉS","107"
2021-07-11,"A.S. SANTIAGO E BARBANZA","52"
2021-07-11,"A.S. VIGO","104"
2021-07-11,"GALICIA","511"
2021-07-12,"A.S. A CORUÑA E CEE","97"
2021-07-12,"A.S. FERROL","23"
2021-07-12,"A.S. LUGO, A MARIÑA E MONFORTE","49"
2021-07-12,"A.S. OURENSE, VERÍN E O BARCO","151"
2021-07-12,"A.S. PONTEVEDRA E O SALNÉS","142"
2021-07-12,"A.S. SANTIAGO E BARBANZA","35"
2021-07-12,"A.S. VIGO","288"
2021-07-12,"GALICIA","785"
2021-07-13,"A.S. A CORUÑA E CEE","109"
2021-07-13,"A.S. FERROL","34"
2021-07-13,"A.S. LUGO, A MARIÑA E MONFORTE","73"
2021-07-13,"A.S. OURENSE, VERÍN E O BARCO","154"
2021-07-13,"A.S. PONTEVEDRA E O SALNÉS","162"
2021-07-13,"A.S. SANTIAGO E BARBANZA","143"
2021-07-13,"A.S. VIGO","189"
2021-07-13,"GALICIA","864"
2021-07-14,"A.S. A CORUÑA E CEE","175"
2021-07-14,"A.S. FERROL","48"
2021-07-14,"A.S. LUGO, A MARIÑA E MONFORTE","115"
2021-07-14,"A.S. OURENSE, VERÍN E O BARCO","239"
2021-07-14,"A.S. PONTEVEDRA E O SALNÉS","222"
2021-07-14,"A.S. SANTIAGO E BARBANZA","158"
2021-07-14,"A.S. VIGO","252"
2021-07-14,"GALICIA","1.209"
2021-07-15,"A.S. A CORUÑA E CEE","218"
2021-07-15,"A.S. FERROL","53"
2021-07-15,"A.S. LUGO, A MARIÑA E MONFORTE","114"
2021-07-15,"A.S. OURENSE, VERÍN E O BARCO","224"
2021-07-15,"A.S. PONTEVEDRA E O SALNÉS","234"
2021-07-15,"A.S. SANTIAGO E BARBANZA","179"
2021-07-15,"A.S. VIGO","252"
2021-07-15,"GALICIA","1.274"
2021-07-16,"A.S. A CORUÑA E CEE","205"
2021-07-16,"A.S. FERROL","55"
2021-07-16,"A.S. LUGO, A MARIÑA E MONFORTE","129"
2021-07-16,"A.S. OURENSE, VERÍN E O BARCO","178"
2021-07-16,"A.S. PONTEVEDRA E O SALNÉS","187"
2021-07-16,"A.S. SANTIAGO E BARBANZA","189"
2021-07-16,"A.S. VIGO","285"
2021-07-16,"GALICIA","1.228"
2021-07-17,"A.S. A CORUÑA E CEE","233"
2021-07-17,"A.S. FERROL","44"
2021-07-17,"A.S. LUGO, A MARIÑA E MONFORTE","134"
2021-07-17,"A.S. OURENSE, VERÍN E O BARCO","183"
2021-07-17,"A.S. PONTEVEDRA E O SALNÉS","178"
2021-07-17,"A.S. SANTIAGO E BARBANZA","103"
2021-07-17,"A.S. VIGO","274"
2021-07-17,"GALICIA","1.149"
2021-07-18,"A.S. A CORUÑA E CEE","231"
2021-07-18,"A.S. FERROL","37"
2021-07-18,"A.S. LUGO, A MARIÑA E MONFORTE","119"
2021-07-18,"A.S. OURENSE, VERÍN E O BARCO","83"
2021-07-18,"A.S. PONTEVEDRA E O SALNÉS","139"
2021-07-18,"A.S. SANTIAGO E BARBANZA","132"
2021-07-18,"A.S. VIGO","179"
2021-07-18,"GALICIA","920"
2021-07-19,"A.S. A CORUÑA E CEE","227"
2021-07-19,"A.S. FERROL","47"
2021-07-19,"A.S. LUGO, A MARIÑA E MONFORTE","95"
2021-07-19,"A.S. OURENSE, VERÍN E O BARCO","126"
2021-07-19,"A.S. PONTEVEDRA E O SALNÉS","272"
2021-07-19,"A.S. SANTIAGO E BARBANZA","121"
2021-07-19,"A.S. VIGO","277"
2021-07-19,"GALICIA","1.165"
2021-07-20,"A.S. A CORUÑA E CEE","182"
2021-07-20,"A.S. FERROL","56"
2021-07-20,"A.S. LUGO, A MARIÑA E MONFORTE","188"
2021-07-20,"A.S. OURENSE, VERÍN E O BARCO","137"
2021-07-20,"A.S. PONTEVEDRA E O SALNÉS","180"
2021-07-20,"A.S. SANTIAGO E BARBANZA","146"
2021-07-20,"A.S. VIGO","242"
2021-07-20,"GALICIA","1.131"
2021-07-21,"A.S. A CORUÑA E CEE","213"
2021-07-21,"A.S. FERROL","87"
2021-07-21,"A.S. LUGO, A MARIÑA E MONFORTE","149"
2021-07-21,"A.S. OURENSE, VERÍN E O BARCO","131"
2021-07-21,"A.S. PONTEVEDRA E O SALNÉS","318"
2021-07-21,"A.S. SANTIAGO E BARBANZA","204"
2021-07-21,"A.S. VIGO","398"
2021-07-21,"GALICIA","1.500"
2021-07-22,"A.S. A CORUÑA E CEE","297"
2021-07-22,"A.S. FERROL","77"
2021-07-22,"A.S. LUGO, A MARIÑA E MONFORTE","178"
2021-07-22,"A.S. OURENSE, VERÍN E O BARCO","177"
2021-07-22,"A.S. PONTEVEDRA E O SALNÉS","179"
2021-07-22,"A.S. SANTIAGO E BARBANZA","219"
2021-07-22,"A.S. VIGO","350"
2021-07-22,"GALICIA","1.477"
2021-07-23,"A.S. A CORUÑA E CEE","242"
2021-07-23,"A.S. FERROL","92"
2021-07-23,"A.S. LUGO, A MARIÑA E MONFORTE","181"
2021-07-23,"A.S. OURENSE, VERÍN E O BARCO","155"
2021-07-23,"A.S. PONTEVEDRA E O SALNÉS","230"
2021-07-23,"A.S. SANTIAGO E BARBANZA","191"
2021-07-23,"A.S. VIGO","313"
2021-07-23,"GALICIA","1.404"
2021-07-24,"A.S. A CORUÑA E CEE","286"
2021-07-24,"A.S. FERROL","79"
2021-07-24,"A.S. LUGO, A MARIÑA E MONFORTE","173"
2021-07-24,"A.S. OURENSE, VERÍN E O BARCO","85"
2021-07-24,"A.S. PONTEVEDRA E O SALNÉS","182"
2021-07-24,"A.S. SANTIAGO E BARBANZA","209"
2021-07-24,"A.S. VIGO","331"
2021-07-24,"GALICIA","1.345"
2021-07-25,"A.S. A CORUÑA E CEE","246"
2021-07-25,"A.S. FERROL","53"
2021-07-25,"A.S. LUGO, A MARIÑA E MONFORTE","151"
2021-07-25,"A.S. OURENSE, VERÍN E O BARCO","105"
2021-07-25,"A.S. PONTEVEDRA E O SALNÉS","149"
2021-07-25,"A.S. SANTIAGO E BARBANZA","132"
2021-07-25,"A.S. VIGO","341"
2021-07-25,"GALICIA","1.177"
2021-07-26,"A.S. A CORUÑA E CEE","262"
2021-07-26,"A.S. FERROL","48"
2021-07-26,"A.S. LUGO, A MARIÑA E MONFORTE","142"
2021-07-26,"A.S. OURENSE, VERÍN E O BARCO","81"
2021-07-26,"A.S. PONTEVEDRA E O SALNÉS","177"
2021-07-26,"A.S. SANTIAGO E BARBANZA","146"
2021-07-26,"A.S. VIGO","254"
2021-07-26,"GALICIA","1.110"
2021-07-27,"A.S. A CORUÑA E CEE","323"
2021-07-27,"A.S. FERROL","80"
2021-07-27,"A.S. LUGO, A MARIÑA E MONFORTE","131"
2021-07-27,"A.S. OURENSE, VERÍN E O BARCO","102"
2021-07-27,"A.S. PONTEVEDRA E O SALNÉS","182"
2021-07-27,"A.S. SANTIAGO E BARBANZA","158"
2021-07-27,"A.S. VIGO","307"
2021-07-27,"GALICIA","1.283"
2021-07-28,"A.S. A CORUÑA E CEE","299"
2021-07-28,"A.S. FERROL","76"
2021-07-28,"A.S. LUGO, A MARIÑA E MONFORTE","183"
2021-07-28,"A.S. OURENSE, VERÍN E O BARCO","132"
2021-07-28,"A.S. PONTEVEDRA E O SALNÉS","77"
2021-07-28,"A.S. SANTIAGO E BARBANZA","136"
2021-07-28,"A.S. VIGO","321"
2021-07-28,"GALICIA","1.224"
2021-07-29,"A.S. A CORUÑA E CEE","230"
2021-07-29,"A.S. FERROL","74"
2021-07-29,"A.S. LUGO, A MARIÑA E MONFORTE","125"
2021-07-29,"A.S. OURENSE, VERÍN E O BARCO","105"
2021-07-29,"A.S. PONTEVEDRA E O SALNÉS","227"
